0.000000000000000000e+00 1.330722123473917773e-01 8.172033744557312060e-03 -4.058336801746972866e-02 -5.233275524967108752e-03 3.511803756686335525e-03 5.617023959674689610e-04 -7.217692798031074761e-03 2.022631735785260839e-03 -5.504031863158040210e-04
1.000000000000000056e-01 -6.884547827985289248e-02 -5.250075919985532774e-02 -8.234138423062899170e-02 1.428338715243260802e-02 -1.288941485717346597e-02 -9.612572127136818217e-03 -8.051042001673789153e-03 -9.985506086662399375e-03 -8.029480342775820179e-03
2.000000000000000111e-01 -3.702345002604458951e-02 3.551308428218752367e-02 -5.404561309231248334e-02 -1.158883345581114555e-02 -1.119018433993322278e-02 -1.120527201916639293e-02 -1.317473367845788980e-02 -1.302238484412127258e-02 -1.616678294325255699e-02
3.000000000000000444e-01 -5.414295668323473865e-02 -3.053815056253410265e-02 -2.235475404568934912e-02 -2.239477207735992084e-02 -2.854837645771755167e-02 -2.151012015879195244e-02 -1.998830812663440065e-02 -1.783665387384552464e-02 -1.911216244048113272e-02
4.000000000000000222e-01 4.129185111872421543e-02 -6.655790987338228160e-02 -5.324697798784898406e-02 -3.244216255936946403e-03 -5.848154583498585760e-03 -1.955184840028480892e-02 -1.953574132256041471e-02 -2.241000939409919929e-02 -2.086513798847099144e-02
5.000000000000000000e-01 -8.571659223087545187e-02 -2.914617135720432017e-02 2.218200542487162863e-02 2.360540717240913744e-03 -1.502171971093373137e-02 -2.415183421260560376e-02 -1.509397441154646316e-02 -1.875510821154215829e-02 -1.959543741351588500e-02
6.000000000000000888e-01 -1.270236432861234777e-01 -3.597380103215429281e-02 2.535771679607882328e-02 7.076888024241667630e-03 2.326477972927967763e-05 -1.286506594319171762e-02 -1.180797206069159055e-02 -1.765244346455683774e-02 -1.749914466328818252e-02
7.000000000000000666e-01 2.406781968834584284e-02 -7.317896341448569021e-03 -8.228661738317616381e-02 -1.608349252173046223e-02 -1.930690371566849348e-02 -1.471815134532589338e-02 -1.469956083224906000e-02 -1.174650306138390506e-02 -1.305747185692713794e-02
8.000000000000000444e-01 -6.730807972700077191e-02 6.902316108123733585e-02 -1.256887920576316934e-03 1.260046515271051951e-02 -6.829114344165948189e-03 -5.300195414993054410e-03 -4.433265337837520581e-03 -8.594506992005224513e-03 -2.590403331868154288e-03
9.000000000000000222e-01 -3.763068735864483205e-02 5.492666805546885661e-02 -5.245725386360504394e-02 9.358748901180881721e-03 1.212406464221771341e-02 1.078590166593329167e-02 1.202249774372560545e-02 7.036250591787314435e-03 4.593663592823385433e-03
1.000000000000000000e+00 7.577242212159279733e-02 3.153567823206267912e-02 4.876852559219583064e-03 4.655528048735375901e-03 7.770077014886659847e-03 1.984157637243704614e-02 1.399082796378728864e-02 1.796488833361074497e-02 1.589299285684086030e-02
1.100000000000000089e+00 8.852570590465765055e-02 1.878549479147770956e-02 1.625479152765577084e-03 5.307715752977144874e-02 3.076114564331995996e-02 4.363867016496222884e-02 2.776030422519846358e-02 2.959455650637464116e-02 2.829166092295467769e-02
1.200000000000000178e+00 5.212230291192777171e-02 3.347045490681958141e-02 1.579262577281778310e-02 2.459951491561393824e-02 3.275384691478266941e-02 4.785146397066167290e-02 3.957180993013437870e-02 4.276727533984817087e-02 4.203372902761386837e-02
1.300000000000000044e+00 1.266486203763331764e-01 4.801275862042989756e-02 6.689801577723158976e-02 3.580424449606792181e-02 6.248937535574682067e-02 5.386129177940809920e-02 5.674195650333837410e-02 5.704642869982299441e-02 5.673693662571818036e-02
1.400000000000000133e+00 2.268137276530144963e-01 3.587744052731693667e-02 9.051603895719272097e-02 4.820007752071785861e-02 8.570210669289739236e-02 6.942271183539514001e-02 7.206517574798843029e-02 7.019383755424772608e-02 6.850491038331539551e-02
1.500000000000000000e+00 1.239021427654866253e-01 5.748520837726436850e-02 7.972569962812260658e-02 6.546760351309990900e-02 9.098978126055541626e-02 9.526060246270975918e-02 8.323690237725983598e-02 8.452408791227815354e-02 8.767512908684124695e-02
1.600000000000000089e+00 3.739371431727089856e-02 -6.152328167348466992e-03 8.350024857946850010e-02 1.102424745244348081e-01 1.078728401612325388e-01 1.112890925196143160e-01 9.714838468554987116e-02 1.027131295423557439e-01 1.018033233598592546e-01
1.700000000000000178e+00 3.520793543431216532e-02 1.112609243722268437e-01 1.432416430164877297e-01 1.308246842245668617e-01 1.226879437014162799e-01 1.157945742791468141e-01 1.191586981150215413e-01 1.192189218072125800e-01 1.173503124012952453e-01
1.800000000000000044e+00 3.417398059570876667e-02 4.582263375451336995e-02 8.914240558804006898e-02 1.313336384957299596e-01 1.164298105468943301e-01 1.323692304179956147e-01 1.319741788524481929e-01 1.285883590502817642e-01 1.333467663280495652e-01
1.900000000000000133e+00 3.242516092236104042e-01 8.622645375999452022e-02 1.944123072503538274e-01 1.665480412369277630e-01 1.457313960233997951e-01 1.355365837946275742e-01 1.504633177848327119e-01 1.448852919253265648e-01 1.471396847451613143e-01
2.000000000000000000e+00 1.773360547896480066e-01 2.781493297464449066e-01 1.362988040915368015e-01 1.637619468157045510e-01 1.523677226226182735e-01 1.566455759029598271e-01 1.586568879039999824e-01 1.609910413426151876e-01 1.594138717595627031e-01
2.100000000000000089e+00 5.262781616454317857e-02 1.931466873549533281e-01 1.551232328456093046e-01 1.817330922061757559e-01 1.871307022979446788e-01 1.806120359887126714e-01 1.697881904936695274e-01 1.711139560615091704e-01 1.704403782648170051e-01
2.200000000000000178e+00 3.051336052927684506e-01 2.572817928115438413e-01 1.662323111272154263e-01 1.950834323530891146e-01 1.864986428507711402e-01 1.782927745066776315e-01 1.802722055858781147e-01 1.835477891221988234e-01 1.837812200353455272e-01
2.300000000000000266e+00 2.499752550638573712e-01 2.044531831173798109e-01 2.037218714058662561e-01 1.951076659548847403e-01 1.844529860665014009e-01 1.938519254663582103e-01 1.960213827678361220e-01 1.933067247842681913e-01 1.929842847032933184e-01
2.400000000000000355e+00 2.589710266227822633e-01 1.862236969506984585e-01 1.698373729429265289e-01 2.111956912707055323e-01 2.242880173726799764e-01 1.953105899916979249e-01 2.054422648705912513e-01 2.017581851237962298e-01 1.997007502975065019e-01
2.500000000000000000e+00 6.383675091320659134e-02 2.114565069100200478e-01 2.121764541733229537e-01 2.103673769381634029e-01 2.038130976343380807e-01 2.093561695348038765e-01 2.100312049522149727e-01 2.046176945901578559e-01 2.057470338520550612e-01
2.600000000000000089e+00 3.313113645803128504e-01 2.259021316875085283e-01 2.148270962918575611e-01 2.186680809727824248e-01 2.097282864431526672e-01 2.035402150219414452e-01 2.064731089382463858e-01 2.077185894668388266e-01 2.084701247973507476e-01
2.700000000000000178e+00 2.463948940274081068e-01 1.817508447064092314e-01 2.013626167907909548e-01 2.196661666217456510e-01 2.104814080579834878e-01 2.048531171102146997e-01 2.091327595433123965e-01 2.086714384145948176e-01 2.110169635447986802e-01
2.800000000000000266e+00 2.963410454178211917e-01 1.820668363268193035e-01 1.739128246496752239e-01 1.893660063167917906e-01 2.098274505970555148e-01 2.152359001573208586e-01 2.084227994158090180e-01 2.062104305073844956e-01 2.082109386696886777e-01
2.900000000000000355e+00 1.472669754392847696e-01 2.583240392560768317e-01 1.427071901672159748e-01 2.319195361336889027e-01 2.219618021320224066e-01 2.011474128511707704e-01 1.988171428973131427e-01 2.032413683063029608e-01 2.009629518991868091e-01
3.000000000000000000e+00 3.253280230426987552e-01 1.580224340702946761e-01 1.352772073841537193e-01 2.187533256694109696e-01 2.144222469697641964e-01 1.939532366246355388e-01 1.971978460438525427e-01 1.978548868492802926e-01 1.955067341172412876e-01
3.100000000000000089e+00 1.586148272506804346e-01 2.310094804655186962e-01 1.942533662732500166e-01 1.733192136784042769e-01 1.823095109555677718e-01 1.752226390630401420e-01 1.844604282319717847e-01 1.880655841258521976e-01 1.836491269369292245e-01
3.200000000000000178e+00 3.205918473627391019e-01 1.679247279636328916e-01 1.793744195839555855e-01 1.901649367321761874e-01 1.664164654068260030e-01 1.616919890855934294e-01 1.715200171208750846e-01 1.722796932170282402e-01 1.722649899110345884e-01
3.300000000000000266e+00 1.810425318642941428e-02 1.080717645765525425e-01 6.742158637762217521e-02 1.358539706315080586e-01 1.528625665582276083e-01 1.544001507242243609e-01 1.556106294245871713e-01 1.545299294280873537e-01 1.561022782326928759e-01
3.400000000000000355e+00 1.261842205562507535e-01 1.501584719726966055e-01 1.175627956313216871e-01 1.828806509007035452e-01 1.367154094585821267e-01 1.330629015576431096e-01 1.358232139490535006e-01 1.391579303901900877e-01 1.360618015621997412e-01
3.500000000000000000e+00 2.308389878952027408e-02 1.329061793490006749e-01 1.144271612666410698e-01 1.041036462238365268e-01 1.161542668940997308e-01 1.182404079772784306e-01 1.160274688231617279e-01 1.160088150394292250e-01 1.125064903749222744e-01
3.600000000000000089e+00 2.208191442020994710e-01 1.214339014374761216e-01 1.637137355100851677e-01 1.178198744816413152e-01 9.682101131358129831e-02 8.125252182969718018e-02 8.938596828564317198e-02 8.791281954599032555e-02 8.896918383592890278e-02
3.700000000000000178e+00 1.188524108459258627e-01 4.695828295816421166e-02 4.570497768934560917e-02 4.066743130013523999e-02 6.163185538912209493e-02 5.207540072037170065e-02 6.733593606588514358e-02 5.906910002417097016e-02 6.143115253778729662e-02
3.800000000000000266e+00 1.089852737926387261e-01 4.969641563649718208e-02 4.272632235137746592e-02 1.845189860041125673e-02 3.322018894184110976e-02 3.749381003227952175e-02 2.781946357264636349e-02 3.101319320485661224e-02 3.083974627917001818e-02
3.900000000000000355e+00 -1.779492912992044346e-02 1.260639880139320310e-02 1.430235926770266619e-02 -9.533829581645223913e-03 -8.952202602823186584e-03 -5.265462083117971107e-03 6.298619540620466889e-03 -2.629263249382296670e-04 -3.089372575309478394e-03
4.000000000000000000e+00 -1.477457371710686265e-02 -1.110367377059743310e-01 -4.826882738780054194e-02 -4.327376241898406306e-02 -4.482431292809502255e-02 -3.463930712478565516e-02 -4.342815816598176448e-02 -3.858344629706685763e-02 -3.818133799682842805e-02
4.100000000000000533e+00 8.610149666894603704e-02 -5.142059060578120511e-02 -3.978310040614894960e-02 -9.865917146699756946e-02 -6.659028684920137442e-02 -6.889970079453035245e-02 -7.621875946769332555e-02 -7.636204021853136570e-02 -7.475881408736319289e-02
4.200000000000000178e+00 8.621664365735665081e-03 -1.184801402263058606e-01 -1.080432945777577841e-01 -1.393025798879788668e-01 -9.806992867706126882e-02 -1.068240409054708323e-01 -1.110898059824301370e-01 -1.175459213463501545e-01 -1.151978889476569096e-01
4.299999999999999822e+00 -9.914155390784895605e-02 -1.177186784929190599e-02 -1.612419117636912369e-01 -1.688541663929669923e-01 -1.453631347746627278e-01 -1.631782282560589881e-01 -1.602897497545978656e-01 -1.559674996613003017e-01 -1.556360581727634362e-01
4.400000000000000355e+00 -2.634642922898389195e-01 -1.488539561905980468e-01 -1.818935184533100047e-01 -1.719237634686471838e-01 -1.896482993723569710e-01 -1.988416161239898172e-01 -1.949226380322886254e-01 -1.976143098736484471e-01 -1.984479523737403273e-01
4.500000000000000000e+00 -3.500887184464436808e-01 -3.016206415800060658e-01 -2.513346995482245161e-01 -2.569309168170091362e-01 -2.446900586913417774e-01 -2.448994826513657408e-01 -2.433528910047618454e-01 -2.431942447182626754e-01 -2.444038837865525615e-01
4.600000000000000533e+00 -3.514677876866127426e-01 -2.118450650108216760e-01 -3.708584343229978098e-01 -2.784566710086991415e-01 -2.845956531929135225e-01 -2.998395279978681716e-01 -2.925595992158998571e-01 -2.911220976689781192e-01 -2.897957750836288038e-01
4.700000000000000178e+00 -4.614508820366108321e-01 -3.078782268231486374e-01 -3.440652734832487791e-01 -3.457531460118182798e-01 -3.576008988221427431e-01 -3.289759907799703065e-01 -3.358896132648686028e-01 -3.358230628844506849e-01 -3.366786464499297860e-01
4.800000000000000711e+00 -3.745592683911813658e-01 -2.960964394530465338e-01 -3.608866396003206911e-01 -3.880037009542635640e-01 -3.803919659258129804e-01 -3.805265035541937069e-01 -3.814934779096831874e-01 -3.831078550384387493e-01 -3.838248485893263062e-01
4.900000000000000355e+00 -3.911731114099524786e-01 -4.771621936305342482e-01 -4.776144788443402178e-01 -4.172120291329833308e-01 -4.169261543572581608e-01 -4.291701902527605417e-01 -4.302821421118008804e-01 -4.269828223667588296e-01 -4.283953597015752179e-01
5.000000000000000000e+00 -6.929111570904200601e-01 -3.229609910083987012e-01 -4.688521272797725459e-01 -4.686170588592856734e-01 -4.683275377706173637e-01 -4.741001697594378061e-01 -4.731918472120653640e-01 -4.794663880486595420e-01 -4.762539721247809332e-01
5.100000000000000533e+00 -6.824484787326652313e-01 -4.908263403211280407e-01 -5.027867576574917008e-01 -4.924286021386903855e-01 -5.092198626171285936e-01 -5.272564750654473720e-01 -5.228874681612688535e-01 -5.253744303484916278e-01 -5.218823598505256678e-01
5.200000000000000178e+00 -4.392053591534419432e-01 -6.042892568793253316e-01 -6.302855222144017056e-01 -5.746811469592046917e-01 -5.500760029830155107e-01 -5.754477066373101524e-01 -5.726826090204896191e-01 -5.717697888981415622e-01 -5.700716403397972920e-01
5.300000000000000711e+00 -4.607306089303908614e-01 -5.203681103783165396e-01 -5.211530077163880614e-01 -6.027219666344973970e-01 -6.171406438245654602e-01 -6.170721670294335715e-01 -6.155667593758662459e-01 -6.131945329976195014e-01 -6.137722175904180011e-01
5.400000000000000355e+00 -6.085667939795402770e-01 -6.948401547069479323e-01 -6.431594610197074458e-01 -6.592314370984579952e-01 -6.704660676949696363e-01 -6.609226356396922242e-01 -6.561896656327911304e-01 -6.585244012730124830e-01 -6.558407820860204795e-01
5.500000000000000000e+00 -6.057370901971769195e-01 -7.708854116520861277e-01 -6.276326343758712456e-01 -7.080543887304340256e-01 -6.892010725488018075e-01 -6.969520227473481322e-01 -7.040867346147775541e-01 -7.030955074997938814e-01 -6.994046461469058951e-01
5.600000000000000533e+00 -7.660923670772833427e-01 -7.065379668981408567e-01 -7.615463038518832661e-01 -7.581196148061748463e-01 -7.268392613678714698e-01 -7.388883147368205950e-01 -7.450298882614249107e-01 -7.423904727437461437e-01 -7.411760303638648129e-01
5.700000000000000178e+00 -7.194229262484636012e-01 -7.558972310558608187e-01 -7.872206089852342714e-01 -7.615197377783525789e-01 -7.799806059453445739e-01 -7.693705505293939595e-01 -7.773626110691193025e-01 -7.797133530292216230e-01 -7.816273149794853436e-01
5.800000000000000711e+00 -1.129496486504235619e+00 -7.543588333779921440e-01 -8.500061508562937185e-01 -7.874398491542363709e-01 -8.164649300423345579e-01 -8.245024135431613388e-01 -8.149866612080359785e-01 -8.167431241654381502e-01 -8.191290659020507015e-01
5.900000000000000355e+00 -6.135398415924973037e-01 -9.053944698321162443e-01 -8.851356130355619856e-01 -8.612357775404972937e-01 -8.451335106683961484e-01 -8.604587321603461847e-01 -8.521765747382027412e-01 -8.520403512810321711e-01 -8.526213784437204346e-01
6.000000000000000000e+00 -7.511567444127668081e-01 -8.937791477259912076e-01 -9.326771685629755559e-01 -9.280914483774840296e-01 -8.609433635134082774e-01 -8.872316809062166243e-01 -8.866070374984479363e-01 -8.830878766237590938e-01 -8.850857675146128756e-01
6.100000000000000533e+00 -7.989925565660056517e-01 -9.514423938431667560e-01 -9.229470615637771491e-01 -9.090030045631674049e-01 -9.037624909370232107e-01 -9.187791018764490669e-01 -9.123745132705741723e-01 -9.192926215717275307e-01 -9.146671387897022942e-01
6.200000000000000178e+00 -1.138839209125165564e+00 -9.874158889872282074e-01 -9.828393370467473078e-01 -9.660571749941827546e-01 -9.299418086175675890e-01 -9.396651697639344381e-01 -9.438193530958687294e-01 -9.410252454890206675e-01 -9.418138999410269330e-01
6.300000000000000711e+00 -8.926078110784155806e-01 -9.641553485165013093e-01 -9.327412726991742842e-01 -9.621704813241632737e-01 -9.688221636735575570e-01 -9.730942839290704915e-01 -9.672175752430908213e-01 -9.646547977549020381e-01 -9.659655203588302097e-01
6.400000000000000355e+00 -1.024720987587180998e+00 -9.105539585468903629e-01 -1.054474899270070987e+00 -9.836985526886060649e-01 -9.936488146482382877e-01 -9.845305981646287341e-01 -9.845443843513566051e-01 -9.875095651401294417e-01 -9.871530492392024403e-01
6.500000000000000000e+00 -1.037364283361792205e+00 -9.939458229261299849e-01 -1.011680838240916813e+00 -1.012947390832652950e+00 -9.946277186107609358e-01 -1.000376586658370037e+00 -1.010221348642521111e+00 -1.003251185547327839e+00 -1.006004123308249953e+00
6.600000000000000533e+00 -1.109388367233482997e+00 -1.083930278217237531e+00 -9.900098974869967483e-01 -1.000861909530310401e+00 -1.037960660779614797e+00 -1.013239897773382081e+00 -1.023393920003293101e+00 -1.020484316808318193e+00 -1.020623474131254538e+00
6.700000000000000178e+00 -1.018168712564798239e+00 -9.719435121632281627e-01 -1.039597339271282728e+00 -1.020996281174325837e+00 -1.010969958555962389e+00 -1.036499480861134970e+00 -1.035396857458958264e+00 -1.034606807225287861e+00 -1.034605497773899874e+00
6.800000000000000711e+00 -9.639227326640957827e-01 -9.819345967321982949e-01 -1.055990034240937625e+00 -1.049836415835582182e+00 -1.045125239010221918e+00 -1.042109665501989246e+00 -1.049994797674773883e+00 -1.041282019441837070e+00 -1.041941677548060996e+00
6.900000000000000355e+00 -1.151694288545966227e+00 -1.094662748165317501e+00 -1.032941572508432548e+00 -1.065319923560187121e+00 -1.065385838795335438e+00 -1.051521947336298224e+00 -1.049592775436878789e+00 -1.048804348328468361e+00 -1.049202130988999393e+00
7.000000000000000000e+00 -9.092542732803434724e-01 -1.054776868646768007e+00 -1.074280585337509031e+00 -1.021011708070531210e+00 -1.041801115700531799e+00 -1.060317864761826323e+00 -1.052686935885289055e+00 -1.053386298399862531e+00 -1.052455125956027082e+00
7.100000000000000533e+00 -9.953988916458039737e-01 -1.058218397242326914e+00 -1.010143625498469921e+00 -1.033053203644394236e+00 -1.044302060780209374e+00 -1.049511882996765344e+00 -1.048026726675375775e+00 -1.051684112718923814e+00 -1.052420826668708287e+00
7.200000000000000178e+00 -1.131572033871224736e+00 -1.035517966375327559e+00 -1.064242854762948332e+00 -1.066440654911925412e+00 -1.033658524061368711e+00 -1.047730005102761597e+00 -1.049402143099246176e+00 -1.049760665432397433e+00 -1.050278518479740741e+00
7.300000000000000711e+00 -9.997632475022807386e-01 -9.586332269868333977e-01 -9.784969937632637116e-01 -1.053308522733857444e+00 -1.042772248162637583e+00 -1.044915572909016932e+00 -1.046658914157448494e+00 -1.045344339165628300e+00 -1.044433519296989576e+00
